"","StateFullName","Year","Population","Category","State","Revenue","Description","Unemployment"
"9301","Oregon",2006,3670883,"T14","OR",3075,"Pari-mutuels Sales Tax",0.04608
"9302","Oregon",2006,3670883,"T20","OR",3310,"Alcoholic Beverages License",0.04608
"9303","Oregon",2006,3670883,"T10","OR",13643,"Alcoholic Beverages Sales Tax",0.04608
"9304","Oregon",2006,3670883,"T15","OR",9475,"Public Utilities Sales Tax",0.04608
"9305","Oregon",2006,3670883,"T01","OR",23610,"Property Taxes",0.04608
"9306","Oregon",2006,3670883,"T27","OR",13689,"Public Utilities License",0.04608
"9307","Oregon",2006,3670883,"T11","OR",124,"Amusements Sales Tax",0.04608
"9308","Oregon",2006,3670883,"T12","OR",61540,"Insurance Premiums Sales Tax",0.04608
"9309","Oregon",2006,3670883,"T40","OR",5416466,"Individual Income Taxes",0.04608
"9310","Oregon",2007,3722417,"T19","OR",0,"Other Selective Sales and Gross Receipts Taxes",0.04616
"9311","Oregon",2007,3722417,"T53","OR",12513,"Severance Taxes",0.04616
"9312","Oregon",2007,3722417,"T41","OR",405857,"Corporation Net Income Taxes",0.04616
"9313","Oregon",2007,3722417,"T21","OR",2768,"Amusements License",0.04616
"9314","Oregon",2007,3722417,"T14","OR",2592,"Pari-mutuels Sales Tax",0.04616
"9315","Oregon",2007,3722417,"T24","OR",460186,"Motor Vehicles License",0.04616
"9316","Oregon",2007,3722417,"T16","OR",271101,"Tobacco Products Sales Tax",0.04616
"9317","Oregon",2007,3722417,"T11","OR",90,"Amusements Sales Tax",0.04616
"9318","Oregon",2007,3722417,"T27","OR",1991,"Public Utilities License",0.04616
"9319","Oregon",2007,3722417,"T51","OR",11410,"Documentary and Stock Transfer Taxes",0.04616
"9320","Oregon",2007,3722417,"T01","OR",21791,"Property Taxes",0.04616
"9321","Oregon",2007,3722417,"T40","OR",5595831,"Individual Income Taxes",0.04616
"9322","Oregon",2007,3722417,"T28","OR",275423,"Occupation and Businesses License, NEC",0.04616
"9323","Oregon",2007,3722417,"T15","OR",22071,"Public Utilities Sales Tax",0.04616
"9324","Oregon",2007,3722417,"T10","OR",13889,"Alcoholic Beverages Sales Tax",0.04616
"9325","Oregon",2007,3722417,"T22","OR",11355,"Corporations in General License",0.04616
"9326","Oregon",2007,3722417,"T25","OR",32002,"Motor Vehicle Operators License",0.04616
"9327","Oregon",2007,3722417,"T29","OR",6486,"Other License Taxes",0.04616
"9328","Oregon",2007,3722417,"T23","OR",39890,"Hunting and Fishing License",0.04616
"9329","Oregon",2007,3722417,"T50","OR",79649,"Death and Gift Taxes",0.04616
"9330","Oregon",2007,3722417,"T12","OR",56167,"Insurance Premiums Sales Tax",0.04616
"9331","Oregon",2007,3722417,"T20","OR",2836,"Alcoholic Beverages License",0.04616
"9332","Oregon",2007,3722417,"T09","OR",0,"General Sales and Gross Receipts Taxes",0.04616
"9333","Oregon",2007,3722417,"T99","OR",0,"Taxes, NEC",0.04616
"9334","Oregon",2007,3722417,"T13","OR",416964,"Motor Fuels Sales Tax",0.04616
"9335","Oregon",2008,3768748,"T11","OR",50,"Amusements Sales Tax",0.058
"9336","Oregon",2008,3768748,"T41","OR",477113,"Corporation Net Income Taxes",0.058
"9337","Oregon",2008,3768748,"T40","OR",4968791,"Individual Income Taxes",0.058
"9338","Oregon",2008,3768748,"T53","OR",11815,"Severance Taxes",0.058
"9339","Oregon",2008,3768748,"T13","OR",413521,"Motor Fuels Sales Tax",0.058
"9340","Oregon",2008,3768748,"T24","OR",484291,"Motor Vehicles License",0.058
"9341","Oregon",2008,3768748,"T15","OR",87721,"Public Utilities Sales Tax",0.058
"9342","Oregon",2008,3768748,"T23","OR",38919,"Hunting and Fishing License",0.058
"9343","Oregon",2008,3768748,"T09","OR",0,"General Sales and Gross Receipts Taxes",0.058
"9344","Oregon",2008,3768748,"T20","OR",2999,"Alcoholic Beverages License",0.058
"9345","Oregon",2008,3768748,"T50","OR",109549,"Death and Gift Taxes",0.058
"9346","Oregon",2008,3768748,"T19","OR",144237,"Other Selective Sales and Gross Receipts Taxes",0.058
"9347","Oregon",2008,3768748,"T29","OR",7592,"Other License Taxes",0.058
"9348","Oregon",2008,3768748,"T28","OR",307164,"Occupation and Businesses License, NEC",0.058
"9349","Oregon",2008,3768748,"T51","OR",12002,"Documentary and Stock Transfer Taxes",0.058
"9350","Oregon",2008,3768748,"T16","OR",254955,"Tobacco Products Sales Tax",0.058
"9351","Oregon",2008,3768748,"T01","OR",21569,"Property Taxes",0.058
"9352","Oregon",2008,3768748,"T27","OR",29696,"Public Utilities License",0.058
"9353","Oregon",2008,3768748,"T10","OR",15543,"Alcoholic Beverages Sales Tax",0.058
"9354","Oregon",2008,3768748,"T12","OR",50034,"Insurance Premiums Sales Tax",0.058
"9355","Oregon",2008,3768748,"T25","OR",31906,"Motor Vehicle Operators License",0.058
"9356","Oregon",2008,3768748,"T99","OR",0,"Taxes, NEC",0.058
"9357","Oregon",2008,3768748,"T14","OR",3673,"Pari-mutuels Sales Tax",0.058
"9358","Oregon",2008,3768748,"T22","OR",13494,"Corporations in General License",0.058
"9359","Oregon",2008,3768748,"T21","OR",1239,"Amusements License",0.058
"9360","Oregon",2009,3808600,"T53","OR",13038,"Severance Taxes",0.0928
"9361","Oregon",2009,3808600,"T01","OR",22121,"Property Taxes",0.0928
"9362","Oregon",2009,3808600,"T11","OR",84,"Amusements Sales Tax",0.0928
"9363","Oregon",2009,3808600,"T16","OR",248205,"Tobacco Products Sales Tax",0.0928
"9364","Oregon",2009,3808600,"T29","OR",6099,"Other License Taxes",0.0928
"9365","Oregon",2009,3808600,"T21","OR",2631,"Amusements License",0.0928
"9366","Oregon",2009,3808600,"T24","OR",437866,"Motor Vehicles License",0.0928
"9367","Oregon",2009,3808600,"T14","OR",2149,"Pari-mutuels Sales Tax",0.0928
"9368","Oregon",2009,3808600,"T41","OR",243752,"Corporation Net Income Taxes",0.0928
"9369","Oregon",2009,3808600,"T28","OR",156684,"Occupation and Businesses License, NEC",0.0928
"9370","Oregon",2009,3808600,"T22","OR",10372,"Corporations in General License",0.0928
"9371","Oregon",2009,3808600,"T12","OR",57050,"Insurance Premiums Sales Tax",0.0928
"9372","Oregon",2009,3808600,"T20","OR",3423,"Alcoholic Beverages License",0.0928
"9373","Oregon",2009,3808600,"T10","OR",15852,"Alcoholic Beverages Sales Tax",0.0928
"9374","Oregon",2009,3808600,"T19","OR",143280,"Other Selective Sales and Gross Receipts Taxes",0.0928
"9375","Oregon",2009,3808600,"T13","OR",397609,"Motor Fuels Sales Tax",0.0928
"9376","Oregon",2009,3808600,"T50","OR",87211,"Death and Gift Taxes",0.0928
"9377","Oregon",2009,3808600,"T09","OR",0,"General Sales and Gross Receipts Taxes",0.0928
"9378","Oregon",2009,3808600,"T15","OR",21297,"Public Utilities Sales Tax",0.0928
"9379","Oregon",2009,3808600,"T40","OR",5162384,"Individual Income Taxes",0.0928
"9380","Oregon",2009,3808600,"T25","OR",29011,"Motor Vehicle Operators License",0.0928
"9381","Oregon",2009,3808600,"T99","OR",0,"Taxes, NEC",0.0928
"9382","Oregon",2009,3808600,"T27","OR",3289,"Public Utilities License",0.0928
"9383","Oregon",2009,3808600,"T23","OR",40241,"Hunting and Fishing License",0.0928
"9384","Oregon",2009,3808600,"T51","OR",11395,"Documentary and Stock Transfer Taxes",0.0928
"9385","Oregon",2010,3837208,"T21","OR",2727,"Amusements License",0.09608
"9386","Oregon",2010,3837208,"T11","OR",187,"Amusements Sales Tax",0.09608
"9387","Oregon",2010,3837208,"T16","OR",239254,"Tobacco Products Sales Tax",0.09608
"9388","Oregon",2010,3837208,"T09","OR",0,"General Sales and Gross Receipts Taxes",0.09608
"9389","Oregon",2010,3837208,"T41","OR",353589,"Corporation Net Income Taxes",0.09608
"9390","Oregon",2010,3837208,"T19","OR",189327,"Other Selective Sales and Gross Receipts Taxes",0.09608
"9391","Oregon",2010,3837208,"T13","OR",403284,"Motor Fuels Sales Tax",0.09608
"9392","Oregon",2010,3837208,"T40","OR",4945538,"Individual Income Taxes",0.09608
"9393","Oregon",2010,3837208,"T20","OR",3390,"Alcoholic Beverages License",0.09608
"9394","Oregon",2010,3837208,"T28","OR",422705,"Occupation and Businesses License, NEC",0.09608
"9395","Oregon",2010,3837208,"T53","OR",12742,"Severance Taxes",0.09608
"9396","Oregon",2010,3837208,"T29","OR",6570,"Other License Taxes",0.09608
"9397","Oregon",2010,3837208,"T01","OR",25092,"Property Taxes",0.09608
"9398","Oregon",2010,3837208,"T25","OR",28501,"Motor Vehicle Operators License",0.09608
"9399","Oregon",2010,3837208,"T24","OR",496097,"Motor Vehicles License",0.09608
"9400","Oregon",2010,3837208,"T22","OR",15284,"Corporations in General License",0.09608
"9401","Oregon",2010,3837208,"T12","OR",72876,"Insurance Premiums Sales Tax",0.09608
"9402","Oregon",2010,3837208,"T50","OR",98034,"Death and Gift Taxes",0.09608
"9403","Oregon",2010,3837208,"T10","OR",16252,"Alcoholic Beverages Sales Tax",0.09608
"9404","Oregon",2010,3837208,"T23","OR",44549,"Hunting and Fishing License",0.09608
"9405","Oregon",2010,3837208,"T51","OR",10115,"Documentary and Stock Transfer Taxes",0.09608
"9406","Oregon",2010,3837208,"T14","OR",3014,"Pari-mutuels Sales Tax",0.09608
"9407","Oregon",2010,3837208,"T15","OR",75745,"Public Utilities Sales Tax",0.09608
"9408","Oregon",2010,3837208,"T99","OR",0,"Taxes, NEC",0.09608
"9409","Oregon",2010,3837208,"T27","OR",10263,"Public Utilities License",0.09608
"9410","Oregon",2011,3867937,"T16","OR",262799,"Tobacco Products Sales Tax",0.0894
"9411","Oregon",2011,3867937,"T50","OR",76250,"Death and Gift Taxes",0.0894
"9412","Oregon",2011,3867937,"T29","OR",6371,"Other License Taxes",0.0894
"9413","Oregon",2011,3867937,"T11","OR",29,"Amusements Sales Tax",0.0894
"9414","Oregon",2011,3867937,"T53","OR",13199,"Severance Taxes",0.0894
"9415","Oregon",2011,3867937,"T51","OR",2028,"Documentary and Stock Transfer Taxes",0.0894
"9416","Oregon",2011,3867937,"T09","OR",0,"General Sales and Gross Receipts Taxes",0.0894
"9417","Oregon",2011,3867937,"T10","OR",16294,"Alcoholic Beverages Sales Tax",0.0894
"9418","Oregon",2011,3867937,"T24","OR",480781,"Motor Vehicles License",0.0894
"9419","Oregon",2011,3867937,"T41","OR",468606,"Corporation Net Income Taxes",0.0894
"9420","Oregon",2011,3867937,"T20","OR",3080,"Alcoholic Beverages License",0.0894
"9421","Oregon",2011,3867937,"T12","OR",60302,"Insurance Premiums Sales Tax",0.0894
"9422","Oregon",2011,3867937,"T15","OR",91220,"Public Utilities Sales Tax",0.0894
"9423","Oregon",2011,3867937,"T21","OR",4402,"Amusements License",0.0894
"9424","Oregon",2011,3867937,"T40","OR",5493119,"Individual Income Taxes",0.0894
"9425","Oregon",2011,3867937,"T19","OR",223319,"Other Selective Sales and Gross Receipts Taxes",0.0894
"9426","Oregon",2011,3867937,"T28","OR",230022,"Occupation and Businesses License, NEC",0.0894
"9427","Oregon",2011,3867937,"T25","OR",29239,"Motor Vehicle Operators License",0.0894
"9428","Oregon",2011,3867937,"T23","OR",42797,"Hunting and Fishing License",0.0894
"9429","Oregon",2011,3867937,"T13","OR",441858,"Motor Fuels Sales Tax",0.0894
"9430","Oregon",2011,3867937,"T27","OR",21949,"Public Utilities License",0.0894
"9431","Oregon",2011,3867937,"T99","OR",0,"Taxes, NEC",0.0894
"9432","Oregon",2011,3867937,"T14","OR",1202,"Pari-mutuels Sales Tax",0.0894
"9433","Oregon",2011,3867937,"T01","OR",21846,"Property Taxes",0.0894
"9434","Oregon",2011,3867937,"T22","OR",26665,"Corporations in General License",0.0894
"9435","Oregon",2012,3899801,"T99","OR",0,"Taxes, NEC",0.0806
"9436","Oregon",2012,3899801,"T21","OR",2739,"Amusements License",0.0806
"9437","Oregon",2012,3899801,"T10","OR",17322,"Alcoholic Beverages Sales Tax",0.0806
"9438","Oregon",2012,3899801,"T51","OR",3655,"Documentary and Stock Transfer Taxes",0.0806
"9439","Oregon",2012,3899801,"T23","OR",46149,"Hunting and Fishing License",0.0806
"9440","Oregon",2012,3899801,"T20","OR",3577,"Alcoholic Beverages License",0.0806
"9441","Oregon",2012,3899801,"T28","OR",301940,"Occupation and Businesses License, NEC",0.0806
"9442","Oregon",2012,3899801,"T15","OR",94132,"Public Utilities Sales Tax",0.0806
"9443","Oregon",2012,3899801,"T24","OR",509049,"Motor Vehicles License",0.0806
"9444","Oregon",2012,3899801,"T13","OR",533420,"Motor Fuels Sales Tax",0.0806
"9445","Oregon",2012,3899801,"T29","OR",6300,"Other License Taxes",0.0806
"9446","Oregon",2012,3899801,"T01","OR",15710,"Property Taxes",0.0806
"9447","Oregon",2012,3899801,"T09","OR",0,"General Sales and Gross Receipts Taxes",0.0806
"9448","Oregon",2012,3899801,"T50","OR",101816,"Death and Gift Taxes",0.0806
"9449","Oregon",2012,3899801,"T16","OR",255652,"Tobacco Products Sales Tax",0.0806
"9450","Oregon",2012,3899801,"T11","OR",48,"Amusements Sales Tax",0.0806
"9451","Oregon",2012,3899801,"T14","OR",1132,"Pari-mutuels Sales Tax",0.0806
"9452","Oregon",2012,3899801,"T53","OR",14119,"Severance Taxes",0.0806
"9453","Oregon",2012,3899801,"T25","OR",29298,"Motor Vehicle Operators License",0.0806
"9454","Oregon",2012,3899801,"T27","OR",16397,"Public Utilities License",0.0806
"9455","Oregon",2012,3899801,"T19","OR",396471,"Other Selective Sales and Gross Receipts Taxes",0.0806
"9456","Oregon",2012,3899801,"T40","OR",5825797,"Individual Income Taxes",0.0806
"9457","Oregon",2012,3899801,"T22","OR",19425,"Corporations in General License",0.0806
"9458","Oregon",2012,3899801,"T12","OR",100821,"Insurance Premiums Sales Tax",0.0806
"9459","Oregon",2012,3899801,"T41","OR",433126,"Corporation Net Income Taxes",0.0806
"9460","Oregon",2013,3930065,"T15","OR",84131,"Public Utilities Sales Tax",0.07366
"9461","Oregon",2013,3930065,"T12","OR",101569,"Insurance Premiums Sales Tax",0.07366
"9462","Oregon",2013,3930065,"T25","OR",39447,"Motor Vehicle Operators License",0.07366
"9463","Oregon",2013,3930065,"T16","OR",269344,"Tobacco Products Sales Tax",0.07366
"9464","Oregon",2013,3930065,"T23","OR",50246,"Hunting and Fishing License",0.07366
"9465","Oregon",2013,3930065,"T51","OR",3564,"Documentary and Stock Transfer Taxes",0.07366
"9466","Oregon",2013,3930065,"T20","OR",4421,"Alcoholic Beverages License",0.07366
"9467","Oregon",2013,3930065,"T99","OR",0,"Taxes, NEC",0.07366
"9468","Oregon",2013,3930065,"T01","OR",19893,"Property Taxes",0.07366
"9469","Oregon",2013,3930065,"T24","OR",512729,"Motor Vehicles License",0.07366
"9470","Oregon",2013,3930065,"T50","OR",101831,"Death and Gift Taxes",0.07366
"9471","Oregon",2013,3930065,"T41","OR",459744,"Corporation Net Income Taxes",0.07366
"9472","Oregon",2013,3930065,"T09","OR",0,"General Sales and Gross Receipts Taxes",0.07366
"9473","Oregon",2013,3930065,"T29","OR",6793,"Other License Taxes",0.07366
"9474","Oregon",2013,3930065,"T27","OR",13063,"Public Utilities License",0.07366
"9475","Oregon",2013,3930065,"T14","OR",2138,"Pari-mutuels Sales Tax",0.07366
"9476","Oregon",2013,3930065,"T21","OR",825,"Amusements License",0.07366
"9477","Oregon",2013,3930065,"T40","OR",6260161,"Individual Income Taxes",0.07366
"9478","Oregon",2013,3930065,"T19","OR",397012,"Other Selective Sales and Gross Receipts Taxes",0.07366
"9479","Oregon",2013,3930065,"T22","OR",29474,"Corporations in General License",0.07366
"9480","Oregon",2013,3930065,"T11","OR",0,"Amusements Sales Tax",0.07366
"9481","Oregon",2013,3930065,"T10","OR",16294,"Alcoholic Beverages Sales Tax",0.07366
"9482","Oregon",2013,3930065,"T53","OR",23305,"Severance Taxes",0.07366
"9483","Oregon",2013,3930065,"T13","OR",498778,"Motor Fuels Sales Tax",0.07366
"9484","Oregon",2013,3930065,"T28","OR",266125,"Occupation and Businesses License, NEC",0.07366
"9485","Oregon",2014,3970239,"T53","OR",23424,"Severance Taxes",0.0615
"9486","Oregon",2014,3970239,"T40","OR",6649418,"Individual Income Taxes",0.0615
"9487","Oregon",2014,3970239,"T13","OR",512342,"Motor Fuels Sales Tax",0.0615
"9488","Oregon",2014,3970239,"T01","OR",21740,"Property Taxes",0.0615
"9489","Oregon",2014,3970239,"T41","OR",495134,"Corporation Net Income Taxes",0.0615
"9490","Oregon",2014,3970239,"T50","OR",85491,"Death and Gift Taxes",0.0615
"9491","Oregon",2014,3970239,"T10","OR",17627,"Alcoholic Beverages Sales Tax",0.0615
"9492","Oregon",2014,3970239,"T19","OR",484140,"Other Selective Sales and Gross Receipts Taxes",0.0615
"9493","Oregon",2014,3970239,"T28","OR",295379,"Occupation and Businesses License, NEC",0.0615
"9494","Oregon",2014,3970239,"T16","OR",257583,"Tobacco Products Sales Tax",0.0615
"9495","Oregon",2014,3970239,"T22","OR",29471,"Corporations in General License",0.0615
"9496","Oregon",2014,3970239,"T09","OR",0,"General Sales and Gross Receipts Taxes",0.0615
"9497","Oregon",2014,3970239,"T11","OR",0,"Amusements Sales Tax",0.0615
"9498","Oregon",2014,3970239,"T15","OR",85401,"Public Utilities Sales Tax",0.0615
"9499","Oregon",2014,3970239,"T24","OR",514003,"Motor Vehicles License",0.0615
"9500","Oregon",2014,3970239,"T27","OR",14061,"Public Utilities License",0.0615
"9501","Oregon",2014,3970239,"T29","OR",6858,"Other License Taxes",0.0615
"9502","Oregon",2014,3970239,"T23","OR",54100,"Hunting and Fishing License",0.0615
"9503","Oregon",2014,3970239,"T14","OR",2253,"Pari-mutuels Sales Tax",0.0615
"9504","Oregon",2014,3970239,"T20","OR",4609,"Alcoholic Beverages License",0.0615
"9505","Oregon",2014,3970239,"T21","OR",812,"Amusements License",0.0615
"9506","Oregon",2014,3970239,"T51","OR",3114,"Documentary and Stock Transfer Taxes",0.0615
"9507","Oregon",2014,3970239,"T12","OR",85196,"Insurance Premiums Sales Tax",0.0615
"9508","Oregon",2014,3970239,"T25","OR",41484,"Motor Vehicle Operators License",0.0615
"9509","Oregon",2014,3970239,"T99","OR",0,"Taxes, NEC",0.0615
"9516","Pennsylvania",2005,12449990,"T16","PA",1030512,"Tobacco Products Sales Tax",0.05083
"9517","Pennsylvania",2005,12449990,"T20","PA",14538,"Alcoholic Beverages License",0.05083
"9518","Pennsylvania",2005,12449990,"T50","PA",695334,"Death and Gift Taxes",0.05083
"9519","Pennsylvania",2005,12449990,"T01","PA",57984,"Property Taxes",0.05083
"9520","Pennsylvania",2005,12449990,"T99","PA",22348,"Taxes, NEC",0.05083
"9521","Pennsylvania",2005,12449990,"T19","PA",151798,"Other Selective Sales and Gross Receipts Taxes",0.05083
"9522","Pennsylvania",2005,12449990,"T22","PA",845455,"Corporations in General License",0.05083
"9524","Pennsylvania",2005,12449990,"T15","PA",1131296,"Public Utilities Sales Tax",0.05083
"9525","Pennsylvania",2005,12449990,"T25","PA",60110,"Motor Vehicle Operators License",0.05083
"9526","Pennsylvania",2005,12449990,"T23","PA",67351,"Hunting and Fishing License",0.05083
"9527","Pennsylvania",2005,12449990,"T40","PA",8275589,"Individual Income Taxes",0.05083
"9528","Pennsylvania",2005,12449990,"T27","PA",50844,"Public Utilities License",0.05083
"9529","Pennsylvania",2005,12449990,"T21","PA",45,"Amusements License",0.05083
"9530","Pennsylvania",2005,12449990,"T24","PA",824017,"Motor Vehicles License",0.05083
"9531","Pennsylvania",2005,12449990,"T09","PA",8064868,"General Sales and Gross Receipts Taxes",0.05083
"9532","Pennsylvania",2005,12449990,"T12","PA",677098,"Insurance Premiums Sales Tax",0.05083
"9533","Pennsylvania",2005,12449990,"T11","PA",521,"Amusements Sales Tax",0.05083
"9534","Pennsylvania",2005,12449990,"T51","PA",555748,"Documentary and Stock Transfer Taxes",0.05083
"9535","Pennsylvania",2005,12449990,"T53","PA",0,"Severance Taxes",0.05083
"9536","Pennsylvania",2005,12449990,"T10","PA",237405,"Alcoholic Beverages Sales Tax",0.05083
"9537","Pennsylvania",2005,12449990,"T41","PA",1703295,"Corporation Net Income Taxes",0.05083
"9538","Pennsylvania",2005,12449990,"T29","PA",15769,"Other License Taxes",0.05083
"9539","Pennsylvania",2005,12449990,"T14","PA",26041,"Pari-mutuels Sales Tax",0.05083
"9540","Pennsylvania",2005,12449990,"T28","PA",847330,"Occupation and Businesses License, NEC",0.05083
"9541","Pennsylvania",2005,12449990,"T13","PA",1907673,"Motor Fuels Sales Tax",0.05083
"9542","Pennsylvania",2006,12510809,"T22","PA",869096,"Corporations in General License",0.04608
"9543","Pennsylvania",2006,12510809,"T21","PA",4361,"Amusements License",0.04608
